entidad_a,ubicageo_c,municip1,evefaltt,evefal1,evefal2,evefal3,evefal4,evefal5,evefal6,evefal7,evefal8,evefal9,evefal10,evefal11,evefal12,evefal13,evefal14,evefal15,evefal16
18,18009,DEL NAYAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18010,ROSAMORADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18011,RUÍZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18012,SAN BLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18013,SAN PEDRO LAGUNILLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18014,SANTA MARÍA DEL ORO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18015,SANTIAGO IXCUINTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18016,TECUALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18017,TEPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18018,TUXPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18019,LA YESCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18020,BAHÍA DE BANDERAS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,18997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,
18,18999,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19001,ABASOLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19002,AGUALEGUAS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19003,LOS ALDAMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19004,ALLENDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19005,ANÁHUAC,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,NA,NA
19,19006,APODACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19007,ARAMBERRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19008,BUSTAMANTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19009,CADEREYTA JIMÉNEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19010,EL CARMEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19011,CERRALVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19012,CIÉNEGA DE FLORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19013,CHINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19014,DOCTOR ARROYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19015,DOCTOR COSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19016,DOCTOR GONZÁLEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19017,GALEANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19018,GARCÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19019,SAN PEDRO GARZA GARCÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19020,GENERAL BRAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19021,GENERAL ESCOBEDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19022,GENERAL TERÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19023,GENERAL TREVIÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19024,GENERAL ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19025,GENERAL ZUAZUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19026,GUADALUPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19027,LOS HERRERAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19028,HIGUERAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19029,HUALAHUISES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19030,ITURBIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19031,JUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19032,LAMPAZOS DE NARANJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19033,LINARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19034,MARÍN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19035,MELCHOR OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19036,MIER Y NORIEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19037,MINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19038,MONTEMORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19039,MONTERREY,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
19,19040,PARÁS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19041,PESQUERÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19042,LOS RAMONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19043,RAYONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19044,SABINAS HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19045,SALINAS VICTORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19046,SAN NICOLÁS DE LOS GARZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19047,HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19048,SANTA CATARINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19049,SANTIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19050,VALLECILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19051,VILLALDAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
19,19997,NO ESPECIFICADO,,,,,,,,,,,,,,,,,
19,19999,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20001,ABEJONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20002,ACATLÁN DE PÉREZ FIGUEROA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20003,ASUNCIÓN CACALOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20004,ASUNCIÓN CUYOTEPEJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20005,ASUNCIÓN IXTALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20006,ASUNCIÓN NOCHIXTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20007,ASUNCIÓN OCOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20008,ASUNCIÓN TLACOLULITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20009,AYOTZINTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20010,EL BARRIO DE LA SOLEDAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20011,CALIHUALÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20012,CANDELARIA LOXICHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20013,CIÉNEGA DE ZIMATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20014,CIUDAD IXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20015,COATECAS ALTAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20016,COICOYÁN DE LAS FLORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20017,LA COMPAÑÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20018,CONCEPCIÓN BUENAVISTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20019,CONCEPCIÓN PÁPALO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20020,CONSTANCIA DEL ROSARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20021,COSOLAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20022,COSOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20023,CUILÁPAM DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20024,CUYAMECALCO VILLA DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20025,CHAHUITES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20026,CHALCATONGO DE HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20027,CHIQUIHUITLÁN DE BENITO JUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20028,HEROICA CIUDAD DE EJUTLA DE CRESPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20029,ELOXOCHITLÁN DE FLORES MAGÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20030,EL ESPINAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20031,TAMAZULÁPAM DEL ESPÍRITU SANTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20032,FRESNILLO DE TRUJANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20033,GUADALUPE ETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20034,GUADALUPE DE RAMÍREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20035,GUELATAO DE JUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20036,GUEVEA DE HUMBOLDT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20037,MESONES HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20038,VILLA HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20039,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20040,HUAUTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20041,HUAUTLA DE JIMÉNEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20042,IXTLÁN DE JUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20043,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20044,LOMA BONITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20045,MAGDALENA APASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20046,MAGDALENA JALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20047,SANTA MAGDALENA JICOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20048,MAGDALENA MIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20049,MAGDALENA OCOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20050,MAGDALENA PEÑASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20051,MAGDALENA TEITIPAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20052,MAGDALENA TEQUISISTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20053,MAGDALENA TLACOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20054,MAGDALENA ZAHUATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20055,MARISCALA DE JUÁREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20056,MÁRTIRES DE TACUBAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20057,MATÍAS ROMERO AVENDAÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20058,MAZATLÁN VILLA DE FLORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20059,MIAHUATLÁN DE PORFIRIO DÍAZ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20060,MIXISTLÁN DE LA REFORMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20061,MONJAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20062,NATIVIDAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20063,NAZARENO ETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20064,NEJAPA DE MADERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20065,IXPANTEPEC NIEVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20066,SANTIAGO NILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20067,OAXACA DE JUÁREZ,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA
20,20068,OCOTLÁN DE MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20069,LA PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20070,PINOTEPA DE DON LUIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20071,PLUMA HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20072,SAN JOSÉ DEL PROGRESO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20073,PUTLA VILLA DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20074,SANTA CATARINA QUIOQUITANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20075,REFORMA DE PINEDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20076,LA REFORMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20077,REYES ETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20078,ROJAS DE CUAUHTÉMOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20079,SALINA CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20080,SAN AGUSTÍN AMATENGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20081,SAN AGUSTÍN ATENANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20082,SAN AGUSTÍN CHAYUCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20083,SAN AGUSTÍN DE LAS JUNTAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20084,SAN AGUSTÍN ETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20085,SAN AGUSTÍN LOXICHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20086,SAN AGUSTÍN TLACOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20087,SAN AGUSTÍN YATARENI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20088,SAN ANDRÉS CABECERA NUEVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20089,SAN ANDRÉS DINICUITI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20090,SAN ANDRÉS HUAXPALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20091,SAN ANDRÉS HUAYÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20092,SAN ANDRÉS IXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20093,SAN ANDRÉS LAGUNAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20094,SAN ANDRÉS NUXIÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20095,SAN ANDRÉS PAXTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20096,SAN ANDRÉS SINAXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20097,SAN ANDRÉS SOLAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20098,SAN ANDRÉS TEOTILÁLPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20099,SAN ANDRÉS TEPETLAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20100,SAN ANDRÉS YAÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20101,SAN ANDRÉS ZABACHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20102,SAN ANDRÉS ZAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20103,SAN ANTONINO CASTILLO VELASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20104,SAN ANTONINO EL ALTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20105,SAN ANTONINO MONTE VERDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20106,SAN ANTONIO ACUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20107,SAN ANTONIO DE LA CAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20108,SAN ANTONIO HUITEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20109,SAN ANTONIO NANAHUATÍPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20110,SAN ANTONIO SINICAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20111,SAN ANTONIO TEPETLAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20112,SAN BALTAZAR CHICHICÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20113,SAN BALTAZAR LOXICHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20114,SAN BALTAZAR YATZACHI EL BAJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20115,SAN BARTOLO COYOTEPEC,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20116,SAN BARTOLOMÉ AYAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20117,SAN BARTOLOMÉ LOXICHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20118,SAN BARTOLOMÉ QUIALANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20119,SAN BARTOLOMÉ YUCUAÑE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20120,SAN BARTOLOMÉ ZOOGOCHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20121,SAN BARTOLO SOYALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20122,SAN BARTOLO YAUTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20123,SAN BERNARDO MIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20124,SAN BLAS ATEMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20125,SAN CARLOS YAUTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20126,SAN CRISTÓBAL AMATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20127,SAN CRISTÓBAL AMOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20128,SAN CRISTÓBAL LACHIRIOAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20129,SAN CRISTÓBAL SUCHIXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20130,SAN DIONISIO DEL MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20131,SAN DIONISIO OCOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20132,SAN DIONISIO OCOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20133,SAN ESTEBAN ATATLAHUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20134,SAN FELIPE JALAPA DE DÍAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20135,SAN FELIPE TEJALÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20136,SAN FELIPE USILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20137,SAN FRANCISCO CAHUACUÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20138,SAN FRANCISCO CAJONOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20139,SAN FRANCISCO CHAPULAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20140,SAN FRANCISCO CHINDÚA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20141,SAN FRANCISCO DEL MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20142,SAN FRANCISCO HUEHUETLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20143,SAN FRANCISCO IXHUATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20144,SAN FRANCISCO JALTEPETONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20145,SAN FRANCISCO LACHIGOLÓ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20146,SAN FRANCISCO LOGUECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20147,SAN FRANCISCO NUXAÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20148,SAN FRANCISCO OZOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20149,SAN FRANCISCO SOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20150,SAN FRANCISCO TELIXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20151,SAN FRANCISCO TEOPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20152,SAN FRANCISCO TLAPANCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20153,SAN GABRIEL MIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20154,SAN ILDEFONSO AMATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20155,SAN ILDEFONSO SOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20156,SAN ILDEFONSO VILLA ALTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20157,SAN JACINTO AMILPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20158,SAN JACINTO TLACOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20159,SAN JERÓNIMO COATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20160,SAN JERÓNIMO SILACAYOAPILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20161,SAN JERÓNIMO SOSOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20162,SAN JERÓNIMO TAVICHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20163,SAN JERÓNIMO TECÓATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20164,SAN JORGE NUCHITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20165,SAN JOSÉ AYUQUILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20166,SAN JOSÉ CHILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20167,SAN JOSÉ DEL PEÑASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20168,SAN JOSÉ ESTANCIA GRANDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20169,SAN JOSÉ INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20170,SAN JOSÉ LACHIGUIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20171,SAN JOSÉ TENANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20172,SAN JUAN ACHIUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20173,SAN JUAN ATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20174,ÁNIMAS TRUJANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20175,SAN JUAN BAUTISTA ATATLAHUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20176,SAN JUAN BAUTISTA COIXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20177,SAN JUAN BAUTISTA CUICATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20178,SAN JUAN BAUTISTA GUELACHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20179,SAN JUAN BAUTISTA JAYACATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
